site,setting,plot_type,date,species,cvr,median_height,max_height,reproduction,n_inds,n_leaf,w_weight,d_weight,n_leaf_image,area_sum,leaf_area,SLA,LDMC
RA007,rarearctic,c,NA,Vaccinium vitis-idaea,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA007,rarearctic,c,NA,Arctostaphylos uva-ursi,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA007,rarearctic,c,NA,Bartsia alpina,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA007,rarearctic,c,NA,Carex capillaris,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA007,rarearctic,c,NA,Carex fuliginosa,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA007,rarearctic,c,NA,Carex rupestris,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA007,rarearctic,c,NA,Carex vaginata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA007,rarearctic,c,NA,Chamorchis alpina,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA007,rarearctic,c,NA,Dryas octopetala,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA007,rarearctic,c,NA,Pinguicula alpina,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA007,rarearctic,c,NA,Rhododendron lapponicum,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA007,rarearctic,c,NA,Silene acaulis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA007,rarearctic,c,NA,Thalictrum alpinum,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA007,rarearctic,c,NA,Tofieldia pusilla,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA008,rarearctic,a,NA,Festuca ovina,0.5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA008,rarearctic,a,NA,Antennaria dioica,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA008,rarearctic,a,NA,Campanula rotundifolia,0.5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA008,rarearctic,a,NA,Carex rupestris,1,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA008,rarearctic,a,NA,Viola rupestris,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,a,2020-07-29,Bistorta vivipara,15,6,6,NA,3,3,0.1282,NA,3,5.51,1.8366666666666667,NA,NA
RA016,rarearctic,a,2020-07-29,Vaccinium uliginosum,4,7,8,NA,3,6,0.139,NA,6,5.584,0.9306666666666666,NA,NA
RA016,rarearctic,a,2020-07-29,Vaccinium vitis-idaea,20,4,7,NA,3,6,0.1665,NA,6,4.377,0.7294999999999999,NA,NA
RA016,rarearctic,a,2020-07-29,Astragalus alpinus,6,2,4,NA,3,3,0.2356,NA,3,13.917,4.639,NA,NA
RA016,rarearctic,a,2020-07-29,Campanula rotundifolia,0.5,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,a,2020-07-29,Carex vaginata,3,5,14,NA,3,3,0.143,NA,3,7.736000000000001,2.578666666666667,NA,NA
RA016,rarearctic,a,2020-07-29,Cerastium alpinum,0.5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,a,2020-07-29,Avenella flexuosa,0.5,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,a,2020-07-29,Euphrasia wettsteinii,0.25,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,a,2020-07-29,Geranium sylvaticum,3,2,2,NA,3,3,0.53,NA,3,29.31,9.77,NA,NA
RA016,rarearctic,a,2020-07-29,Hieracium alpinum,3,2,2,NA,1,1,0.1057,NA,1,3.386,3.386,NA,NA
RA016,rarearctic,a,2020-07-29,Linnaea borealis,4,0.5,0.5,NA,1,6,0.0304,NA,6,1.522,0.25366666666666665,NA,NA
RA016,rarearctic,a,2020-07-29,Luzula sudetica,0.25,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,a,2020-07-29,Pyrola minor,2,2,2,NA,3,3,0.1389,NA,3,7.727,2.5756666666666668,NA,NA
RA016,rarearctic,a,2020-07-29,Salix phylicifolia,2,7,7,NA,3,3,0.2413,NA,3,12.346,4.115333333333333,NA,NA
RA016,rarearctic,a,2020-07-29,Selaginella selaginoides,0.5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,a,2020-07-29,Taraxacum,2,2,2,NA,3,3,0.4997,NA,3,27.141,9.046999999999999,NA,NA
RA016,rarearctic,a,2020-07-29,Lysimachia europaea,0.25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,a,2020-07-29,Trollius europaeus,1,5,5,NA,2,2,0.2452,NA,2,13.701,6.8505,NA,NA
RA016,rarearctic,a,2020-07-29,Vaccinium myrtillus,1,5,5,NA,3,6,0.0415,NA,6,2.822,0.4703333333333333,NA,NA
RA016,rarearctic,a,2020-07-29,Viola biflora,4,1,2,NA,3,3,0.152,NA,3,10.934000000000001,3.644666666666667,NA,NA
RA016,rarearctic,b,2020-07-29,Betula nana,15,15,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,b,2020-07-29,Bistorta vivipara,8,7,13,NA,3,3,0.1282,NA,3,5.51,1.8366666666666667,NA,NA
RA016,rarearctic,b,2020-07-29,Festuca ovina,0.5,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,b,2020-07-29,Vaccinium uliginosum,11,10,13,NA,3,6,0.139,NA,6,5.584,0.9306666666666666,NA,NA
RA016,rarearctic,b,2020-07-29,Vaccinium vitis-idaea,18,8,11,NA,3,6,0.1665,NA,6,4.377,0.7294999999999999,NA,NA
RA016,rarearctic,b,2020-07-29,Anthoxanthum nipponicum,0.25,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,b,2020-07-29,Astragalus alpinus,11,5,7,NA,3,3,0.2356,NA,3,13.917,4.639,NA,NA
RA016,rarearctic,b,2020-07-29,Bartsia alpina,0.25,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,b,2020-07-29,Campanula rotundifolia,1,4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,b,2020-07-29,Carex bigelowii,0.5,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,b,2020-07-29,Carex vaginata,3,9,13,NA,3,3,0.143,NA,3,7.736000000000001,2.578666666666667,NA,NA
RA016,rarearctic,b,2020-07-29,Cerastium alpinum,0.25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,b,2020-07-29,Cornus suecica,2,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,b,2020-07-29,Avenella flexuosa,4,9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,b,2020-07-29,Euphrasia wettsteinii,1,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,b,2020-07-29,Gentiana nivalis,0.25,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,b,2020-07-29,Geranium sylvaticum,3,5,9,NA,3,3,0.53,NA,3,29.31,9.77,NA,NA
RA016,rarearctic,b,2020-07-29,Hieracium alpinum,0.5,2,2,NA,1,1,0.1057,NA,1,3.386,3.386,NA,NA
RA016,rarearctic,b,2020-07-29,Linnaea borealis,2,1,3,NA,1,6,0.0304,NA,6,1.522,0.25366666666666665,NA,NA
RA016,rarearctic,b,2020-07-29,Luzula sudetica,0.25,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,b,2020-07-29,Pyrola minor,2,2,4,NA,3,3,0.1389,NA,3,7.727,2.5756666666666668,NA,NA
RA016,rarearctic,b,2020-07-29,Rumex acetosa,0.5,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,b,2020-07-29,Salix lapponum,2,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,b,2020-07-29,Salix phylicifolia,3,7,10,NA,3,3,0.2413,NA,3,12.346,4.115333333333333,NA,NA
RA016,rarearctic,b,2020-07-29,Saussurea alpina,3,6,9,NA,1,1,0.0794,NA,1,3.386,3.386,NA,NA
RA016,rarearctic,b,2020-07-29,Selaginella selaginoides,0.5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,b,2020-07-29,Solidago virgaurea,3,9,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,b,2020-07-29,Taraxacum,2,4,8,NA,3,3,0.4997,NA,3,27.141,9.046999999999999,NA,NA
RA016,rarearctic,b,2020-07-29,Lysimachia europaea,0.5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,b,2020-07-29,Trollius europaeus,3,5,9,NA,2,2,0.2452,NA,2,13.701,6.8505,NA,NA
RA016,rarearctic,b,2020-07-29,Vaccinium myrtillus,3,6,9,NA,3,6,0.0415,NA,6,2.822,0.4703333333333333,NA,NA
RA016,rarearctic,b,2020-07-29,Viola biflora,7,2,3,NA,3,3,0.152,NA,3,10.934000000000001,3.644666666666667,NA,NA
RA016,rarearctic,c,2020-07-29,Betula nana,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Bistorta vivipara,5,NA,NA,NA,3,3,0.1282,NA,3,5.51,1.8366666666666667,NA,NA
RA016,rarearctic,c,2020-07-29,Empetrum nigrum,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Festuca ovina,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Vaccinium uliginosum,10,NA,NA,NA,3,6,0.139,NA,6,5.584,0.9306666666666666,NA,NA
RA016,rarearctic,c,2020-07-29,Vaccinium vitis-idaea,15,NA,NA,NA,3,6,0.1665,NA,6,4.377,0.7294999999999999,NA,NA
RA016,rarearctic,c,2020-07-29,Anthoxanthum nipponicum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Alchemilla murbeckiana,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Astragalus alpinus,7,NA,NA,NA,3,3,0.2356,NA,3,13.917,4.639,NA,NA
RA016,rarearctic,c,2020-07-29,Bartsia alpina,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Campanula rotundifolia,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Carex bigelowii,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Carex vaginata,4,NA,NA,NA,3,3,0.143,NA,3,7.736000000000001,2.578666666666667,NA,NA
RA016,rarearctic,c,2020-07-29,Cerastium alpinum,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Cornus suecica,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Dactylorhiza viridis,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Avenella flexuosa,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Euphrasia wettsteinii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Gentiana nivalis,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Geranium sylvaticum,3,NA,NA,NA,3,3,0.53,NA,3,29.31,9.77,NA,NA
RA016,rarearctic,c,2020-07-29,Hieracium alpinum,0.5,NA,NA,NA,1,1,0.1057,NA,1,3.386,3.386,NA,NA
RA016,rarearctic,c,2020-07-29,Juniperus communis,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Linnaea borealis,2,NA,NA,NA,1,6,0.0304,NA,6,1.522,0.25366666666666665,NA,NA
RA016,rarearctic,c,2020-07-29,Luzula sudetica,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Myosotis decumbens,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Pyrola minor,1,NA,NA,NA,3,3,0.1389,NA,3,7.727,2.5756666666666668,NA,NA
RA016,rarearctic,c,2020-07-29,Pyrola rotundifolia,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Rumex acetosa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Salix lapponum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Salix phylicifolia,3,NA,NA,NA,3,3,0.2413,NA,3,12.346,4.115333333333333,NA,NA
RA016,rarearctic,c,2020-07-29,Saussurea alpina,4,NA,NA,NA,1,1,0.0794,NA,1,3.386,3.386,NA,NA
RA016,rarearctic,c,2020-07-29,Selaginella selaginoides,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Solidago virgaurea,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Taraxacum,2,NA,NA,NA,3,3,0.4997,NA,3,27.141,9.046999999999999,NA,NA
RA016,rarearctic,c,2020-07-29,Lysimachia europaea,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Trollius europaeus,4,NA,NA,NA,2,2,0.2452,NA,2,13.701,6.8505,NA,NA
RA016,rarearctic,c,2020-07-29,Vaccinium myrtillus,4,NA,NA,NA,3,6,0.0415,NA,6,2.822,0.4703333333333333,NA,NA
RA016,rarearctic,c,2020-07-29,Veronica alpina,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RA016,rarearctic,c,2020-07-29,Viola biflora,7,NA,NA,NA,3,3,0.152,NA,3,10.934000000000001,3.644666666666667,NA,NA
MAL091,mallakka,a,2020-08-10,Cassiope tetragona,5,5,7,5,3,30,0.0675,0.0321,31,1.383,0.0461,43.084112149532714,0.47555555555555545
MAL091,mallakka,a,2020-08-10,Calamagrostis lapponica,3,15,24,5,3,3,0.1063,0.0357,3,8.455,2.8183333333333334,236.8347338935574,0.3358419567262465
MAL091,mallakka,a,2020-08-10,Salix herbacea,2,1,2,2,4,4,0.1468,0.0505,4,6.1049999999999995,1.5262499999999999,120.89108910891088,0.34400544959128065
MAL091,mallakka,b,2020-08-10,Cassiope tetragona,20,7,15,5,3,30,0.0675,0.0321,31,1.383,0.0461,43.084112149532714,0.47555555555555545
MAL091,mallakka,b,2020-08-10,Calamagrostis lapponica,4,25,37,5,3,3,0.1063,0.0357,3,8.455,2.8183333333333334,236.8347338935574,0.3358419567262465
MAL091,mallakka,b,2020-08-10,Cardamine bellidifolia,0.25,0.5,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL091,mallakka,b,2020-08-10,Omalotheca supina,0.25,2,2,1,1,6,0.0221,0.0049,6,1.581,0.2635,322.6530612244898,0.22171945701357465
MAL091,mallakka,b,2020-08-10,Juncus trifidus,0.25,8,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL091,mallakka,b,2020-08-10,Luzula confusa,0.5,4,6,4,3,3,0.0493,0.0133,5,2.693,0.8976666666666667,202.48120300751881,0.2697768762677485
MAL091,mallakka,b,2020-08-10,Luzula spicata,1,7,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL091,mallakka,b,2020-08-10,Salix herbacea,7,2,4,2,4,4,0.1468,0.0505,4,6.1049999999999995,1.5262499999999999,120.89108910891088,0.34400544959128065
MAL091,mallakka,c,2020-08-10,Cassiope tetragona,10,NA,NA,5,3,30,0.0675,0.0321,31,1.383,0.0461,43.084112149532714,0.47555555555555545
MAL091,mallakka,c,2020-08-10,Calamagrostis lapponica,2,NA,NA,5,3,3,0.1063,0.0357,3,8.455,2.8183333333333334,236.8347338935574,0.3358419567262465
MAL091,mallakka,c,2020-08-10,Cardamine bellidifolia,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL091,mallakka,c,2020-08-10,Carex lachenalii,0.5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL091,mallakka,c,2020-08-10,Omalotheca supina,0.25,NA,NA,1,1,6,0.0221,0.0049,6,1.581,0.2635,322.6530612244898,0.22171945701357465
MAL091,mallakka,c,2020-08-10,Juncus trifidus,0.25,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL091,mallakka,c,2020-08-10,Luzula confusa,1,NA,NA,4,3,3,0.0493,0.0133,5,2.693,0.8976666666666667,202.48120300751881,0.2697768762677485
MAL091,mallakka,c,2020-08-10,Luzula spicata,0.25,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL091,mallakka,c,2020-08-10,Salix herbacea,5,NA,NA,2,4,4,0.1468,0.0505,4,6.1049999999999995,1.5262499999999999,120.89108910891088,0.34400544959128065
MAL082,mallakka,a,2020-08-11,Carex bigelowii,4,5,7,3,3,3,0.774,0.268,3,4.655,1.5516666666666667,17.369402985074625,0.3462532299741602
MAL082,mallakka,a,2020-08-11,Carex canescens,2,4,4,4,1,2,0.0301,0.012,2,2.5060000000000002,1.2530000000000001,208.83333333333334,0.398671096345515
MAL082,mallakka,a,2020-08-11,Diphasiastrum alpinum,10,2,3,2,3,30,0.0125,0.0056,38,0.604,0.020133333333333333,107.85714285714286,0.44799999999999995
MAL082,mallakka,b,2020-08-11,Cassiope tetragona,0.25,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL082,mallakka,b,2020-08-11,Carex bigelowii,3,6,8,3,3,3,0.774,0.268,3,4.655,1.5516666666666667,17.369402985074625,0.3462532299741602
MAL082,mallakka,b,2020-08-11,Carex canescens,0.5,4,4,4,1,2,0.0301,0.012,2,2.5060000000000002,1.2530000000000001,208.83333333333334,0.398671096345515
MAL082,mallakka,b,2020-08-11,Carex lachenalii,0.5,6,10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL082,mallakka,b,2020-08-11,Harrimanella hypnoides,0.5,0.5,0.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL082,mallakka,b,2020-08-11,Diphasiastrum alpinum,10,2,5,2,3,30,0.0125,0.0056,38,0.604,0.020133333333333333,107.85714285714286,0.44799999999999995
MAL082,mallakka,b,2020-08-11,Luzula confusa,0.25,6,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL082,mallakka,b,2020-08-11,Phyllodoce caerulea,2,5,5,3,1,20,0.0369,0.0167,19,1.3719999999999999,0.0686,82.15568862275448,0.4525745257452574
MAL082,mallakka,c,2020-08-11,Cassiope tetragona,0.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL082,mallakka,c,2020-08-11,Carex bigelowii,3,NA,NA,3,3,3,0.774,0.268,3,4.655,1.5516666666666667,17.369402985074625,0.3462532299741602
MAL082,mallakka,c,2020-08-11,Carex canescens,0.25,NA,NA,4,1,2,0.0301,0.012,2,2.5060000000000002,1.2530000000000001,208.83333333333334,0.398671096345515
MAL082,mallakka,c,2020-08-11,Carex lachenalii,0.5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL082,mallakka,c,2020-08-11,Harrimanella hypnoides,0.5,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL082,mallakka,c,2020-08-11,Diphasiastrum alpinum,10,NA,NA,2,3,30,0.0125,0.0056,38,0.604,0.020133333333333333,107.85714285714286,0.44799999999999995
MAL082,mallakka,c,2020-08-11,Juncus trifidus,0.25,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL082,mallakka,c,2020-08-11,Luzula confusa,0.25,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL082,mallakka,c,2020-08-11,Phyllodoce caerulea,1,NA,NA,3,1,20,0.0369,0.0167,19,1.3719999999999999,0.0686,82.15568862275448,0.4525745257452574
MAL061,mallakka,a,2020-08-11,Cassiope tetragona,4,2,3,3,3,30,0.0495,0.0197,33,2.005,0.06683333333333333,101.77664974619289,0.39797979797979793
MAL061,mallakka,a,2020-08-10,Empetrum nigrum,0.25,2,2,2,3,30,0.05,0.0218,30,1.623,0.0541,74.44954128440367,0.436
MAL061,mallakka,b,2020-08-11,Cassiope tetragona,1,3,5,3,3,30,0.0495,0.0197,33,2.005,0.06683333333333333,101.77664974619289,0.39797979797979793
MAL061,mallakka,b,2020-08-10,Empetrum nigrum,5,2,4,2,3,30,0.05,0.0218,30,1.623,0.0541,74.44954128440367,0.436
MAL061,mallakka,b,2020-08-10,Festuca ovina,0.25,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL061,mallakka,b,2020-08-10,Vaccinium vitis-idaea,2,1.5,2,1,2,6,0.0788,0.0367,6,2.665,0.44416666666666665,72.61580381471389,0.46573604060913715
MAL061,mallakka,b,2020-08-10,Carex bigelowii,0.5,5,6,4,3,3,0.0644,0.0232,3,3.717,1.239,160.21551724137933,0.3602484472049689
MAL061,mallakka,b,2020-08-10,Juncus trifidus,2,6,11,3,3,6,0.0421,0.0153,6,1.4020000000000001,0.2336666666666667,91.63398692810459,0.36342042755344417
MAL061,mallakka,b,2020-08-11,Luzula confusa,0.5,4,4,3,2,4,0.0663,0.0216,3,2.207,0.55175,102.17592592592591,0.3257918552036199
MAL061,mallakka,b,2020-08-10,Salix herbacea,3,1,2,3,3,6,0.1149,0.0494,6,5.472,0.912,110.76923076923077,0.42993907745865967
MAL061,mallakka,c,2020-08-10,Betula nana,0.5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL061,mallakka,c,2020-08-11,Cassiope tetragona,1,NA,NA,3,3,30,0.0495,0.0197,33,2.005,0.06683333333333333,101.77664974619289,0.39797979797979793
MAL061,mallakka,c,2020-08-10,Empetrum nigrum,5,NA,NA,2,3,30,0.05,0.0218,30,1.623,0.0541,74.44954128440367,0.436
MAL061,mallakka,c,2020-08-10,Festuca ovina,0.5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL061,mallakka,c,2020-08-10,Vaccinium vitis-idaea,2,NA,NA,1,2,6,0.0788,0.0367,6,2.665,0.44416666666666665,72.61580381471389,0.46573604060913715
MAL061,mallakka,c,2020-08-10,Carex bigelowii,1,NA,NA,4,3,3,0.0644,0.0232,3,3.717,1.239,160.21551724137933,0.3602484472049689
MAL061,mallakka,c,2020-08-10,Juncus trifidus,1,NA,NA,3,3,6,0.0421,0.0153,6,1.4020000000000001,0.2336666666666667,91.63398692810459,0.36342042755344417
MAL061,mallakka,c,2020-08-11,Luzula confusa,0.5,NA,NA,3,2,4,0.0663,0.0216,3,2.207,0.55175,102.17592592592591,0.3257918552036199
MAL061,mallakka,c,2020-08-10,Salix herbacea,2,NA,NA,3,3,6,0.1149,0.0494,6,5.472,0.912,110.76923076923077,0.42993907745865967
MAL062,mallakka,a,2020-08-11,Calamagrostis lapponica,10,16,24,4,3,3,0.1399,0.0499,3,8.962,2.9873333333333334,179.59919839679358,0.3566833452466047
MAL062,mallakka,a,2020-08-11,Carex bigelowii,3,5,10,4,3,3,0.0662,0.0222,3,4.21,1.4033333333333333,189.63963963963963,0.3353474320241692
MAL062,mallakka,b,2020-08-11,Festuca ovina,0.5,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL062,mallakka,b,2020-08-11,Antennaria alpina,0.25,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL062,mallakka,b,2020-08-11,Calamagrostis lapponica,8,22,31,4,3,3,0.1399,0.0499,3,8.962,2.9873333333333334,179.59919839679358,0.3566833452466047
MAL062,mallakka,b,2020-08-11,Carex bigelowii,5,7,11,4,3,3,0.0662,0.0222,3,4.21,1.4033333333333333,189.63963963963963,0.3353474320241692
MAL062,mallakka,b,2020-08-11,Carex lachenalii,0.5,5,5,4,3,3,0.0426,0.0148,3,2.668,0.8893333333333334,180.27027027027026,0.3474178403755869
MAL062,mallakka,b,2020-08-11,Harrimanella hypnoides,2,0.5,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL062,mallakka,c,2020-08-11,Festuca ovina,0.5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL062,mallakka,c,2020-08-11,Antennaria alpina,0.25,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL062,mallakka,c,2020-08-11,Calamagrostis lapponica,7,NA,NA,4,3,3,0.1399,0.0499,3,8.962,2.9873333333333334,179.59919839679358,0.3566833452466047
MAL062,mallakka,c,2020-08-11,Carex bigelowii,7,NA,NA,4,3,3,0.0662,0.0222,3,4.21,1.4033333333333333,189.63963963963963,0.3353474320241692
MAL062,mallakka,c,2020-08-11,Carex lachenalii,0.5,NA,NA,4,3,3,0.0426,0.0148,3,2.668,0.8893333333333334,180.27027027027026,0.3474178403755869
MAL062,mallakka,c,2020-08-11,Harrimanella hypnoides,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL062,mallakka,c,2020-08-11,Juncus trifidus,0.25,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL062,mallakka,c,2020-08-11,Luzula confusa,0.25,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAL071,mallakka,a,2020-08-11,Cassiope tetragona,2,4,4,3,3,30,0.0609,0.0283,30,1.732,0.05773333333333333,61.20141342756184,0.4646962233169129
MAL071,mallakka,a,2020-08-11,Carex bigelowii,1,5,5,4,3,3,0.0782,0.0261,3,4.666,1.5553333333333335,178.77394636015325,0.33375959079283885
MAL071,mallakka,a,2020-08-11,Juncus trifidus,6,7,8,NA,3,6,0.0393,0.0126,6,1.244,0.20733333333333334,98.73015873015873,0.32061068702290074
MAL071,mallakka,a,2020-08-11,Luzula confusa,1,3,3,4,3,6,0.0747,0.0191,6,2.6870000000000003,0.44783333333333336,140.68062827225134,0.2556894243641231
MAL071,mallakka,b,2020-08-11,Cassiope tetragona,2,5,8,3,3,30,0.0609,0.0283,30,1.732,0.05773333333333333,61.20141342756184,0.4646962233169129
MAL071,mallakka,b,2020-08-11,Cardamine bellidifolia,0.25,0.5,0.5,3,1,8,0.0221,0.0045,8,0.896,0.112,199.11111111111114,0.20361990950226241
MAL071,mallakka,b,2020-08-11,Carex bigelowii,2,5,7,4,3,3,0.0782,0.0261,3,4.666,1.5553333333333335,178.77394636015325,0.33375959079283885
